STATION_NAME,DATE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYRelativeHumidity,NORMALIZED_TEMPERATURE
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 00:58,55,48,57,51.01
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 01:19,57,48,50,52.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 01:39,54,48,61,50.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 01:58,53,47,63,49.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 02:19,57,47,46,52.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 02:39,56,47,46,51.86
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 02:58,54,46,55,49.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 03:19,54,46,55,49.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 03:39,56,47,49,51.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 03:58,57,47,44,52.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 04:19,53,45,54,48.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 04:39,50,45,70,46.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 04:58,50,45,69,46.55
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 05:19,51,46,66,47.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 05:39,56,46,43,51.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 06:39,54,46,53,49.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 07:39,55,47,52,50.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 07:45,55,46,51,50.41
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 08:38,56,48,55,51.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 08:46,55,48,59,50.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 09:38,56,49,63,51.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 09:47,55,48,59,50.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 10:39,60,50,51,54.9
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 10:50,61,52,52,56.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 11:39,59,52,62,54.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 11:48,59,52,63,54.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 12:38,59,52,63,54.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 12:49,59,52,59,54.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 13:38,61,53,56,56.519999999999996
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 16:38,60,54,68,55.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 16:47,59,54,72,55.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 17:38,57,54,84,54.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 17:50,57,54,82,54.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 18:38,57,54,81,54.57
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 19:38,56,52,77,52.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 19:50,55,51,77,51.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 20:38,55,51,77,51.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 20:50,55,51,77,51.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 21:38,54,51,82,51.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 21:59,54,51,81,51.57
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 22:19,55,52,80,52.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 22:38,55,51,79,51.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 22:59,54,51,80,51.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 23:18,54,51,84,51.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 23:39,54,51,85,51.45
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-30 23:59,54,51,85,51.45
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 00:18,53,51,87,51.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 00:39,53,51,89,51.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 00:59,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 01:18,53,51,89,51.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 01:39,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 01:59,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 02:18,53,51,91,51.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 02:39,53,51,91,51.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 02:59,53,51,91,51.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 03:18,53,51,91,51.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 03:39,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 03:59,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 04:19,53,51,89,51.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 04:38,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 04:59,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 05:19,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 05:39,53,51,90,51.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 06:39,53,51,91,51.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 06:47,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 07:39,53,51,91,51.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 07:49,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 08:38,54,52,91,52.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 08:50,54,52,88,52.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 09:39,54,52,89,52.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 09:50,55,53,88,53.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 10:38,56,54,88,54.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 10:50,55,53,88,53.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 11:39,56,54,86,54.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 11:50,55,52,82,52.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 12:39,57,54,82,54.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-12-31 23:59,47,45,87,45.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 00:18,47,46,89,46.11
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 00:39,45,44,88,44.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 00:59,45,44,88,44.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 01:18,45,43,87,43.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 01:39,44,43,88,43.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 01:59,44,43,88,43.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 02:19,45,43,88,43.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 02:38,45,44,89,44.11
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 02:59,43,42,90,42.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 03:19,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 03:38,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 03:59,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 04:19,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 04:38,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 04:58,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 05:19,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 05:38,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 06:38,45,44,92,44.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 06:50,45,44,93,44.07
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 07:39,45,44,90,44.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 07:47,46,45,87,45.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 08:39,47,46,87,46.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 08:47,46,45,87,45.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 09:38,51,46,71,47.45
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 09:47,50,45,67,46.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 10:38,52,46,65,48.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 10:47,52,46,62,48.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 11:38,53,46,61,48.730000000000004
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 11:50,52,46,62,48.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 12:39,54,47,61,49.730000000000004
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 12:51,54,48,63,50.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 13:39,54,48,61,50.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 13:48,54,47,58,49.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 14:39,53,47,61,49.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 14:47,54,47,58,49.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 15:39,54,47,60,49.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 15:50,54,47,58,49.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 16:39,53,47,63,49.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 16:50,54,47,58,49.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 17:39,53,47,62,49.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 17:50,54,47,58,49.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 18:38,53,48,66,49.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 18:50,54,48,63,50.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 19:39,50,47,79,47.63
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 19:50,50,48,82,48.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 20:39,51,47,73,48.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 20:50,50,47,76,47.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 21:39,51,46,68,47.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 21:58,51,46,67,47.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 22:19,51,46,68,47.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 22:39,50,46,72,47.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 22:58,50,46,72,47.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 23:19,50,46,72,47.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 23:39,50,46,73,47.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-01 23:58,50,46,73,47.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 00:19,49,45,74,46.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 00:39,50,46,74,47.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 00:58,49,46,74,46.78
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 01:19,50,46,74,47.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 01:39,50,46,74,47.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 01:58,50,46,72,47.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 02:19,50,46,71,47.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 02:39,50,46,71,47.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 02:58,50,46,70,47.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 03:19,50,46,70,47.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 03:39,50,45,70,46.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 03:58,50,46,74,47.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 04:19,50,46,75,47.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 04:39,50,46,75,47.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 04:58,51,47,75,48.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 05:19,50,47,76,47.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 05:39,51,47,75,48.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 06:38,49,46,80,46.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 07:39,50,47,80,47.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 07:45,50,48,82,48.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 08:38,51,48,78,48.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 08:46,50,48,82,48.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 09:39,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 10:39,54,48,62,50.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 10:50,54,49,72,50.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 11:38,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 11:50,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 12:38,54,49,66,50.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 12:50,55,50,67,51.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 13:39,56,49,62,51.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 14:39,56,49,59,51.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 14:50,55,48,59,50.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 15:39,55,49,64,51.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 15:54,55,50,67,51.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 16:39,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 16:55,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 17:50,54,49,72,50.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 18:39,52,48,74,49.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 18:50,52,48,77,48.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 19:39,52,48,74,49.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 19:50,52,48,77,48.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 20:39,51,48,77,48.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 20:50,50,48,82,48.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 21:39,51,48,77,48.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 21:58,51,48,77,48.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 22:19,50,47,80,47.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 22:38,50,47,80,47.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 22:58,49,47,83,47.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 23:19,49,47,83,47.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 23:39,50,47,81,47.57
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-02 23:58,49,47,82,47.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 00:19,48,46,84,46.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 00:39,49,47,83,47.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 00:58,49,47,82,47.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 01:19,48,46,84,46.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 01:39,47,45,84,45.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 01:58,48,46,84,46.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 02:19,48,45,82,45.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 02:39,45,43,85,43.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 02:58,47,45,83,45.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 03:19,47,44,80,44.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 03:39,47,44,77,44.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 03:58,48,45,76,45.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 04:19,47,44,78,44.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 04:38,45,43,82,43.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 04:59,46,43,82,43.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 05:19,46,43,79,43.63
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 05:38,46,43,77,43.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 06:38,44,42,81,42.38
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 07:39,44,42,81,42.38
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 07:45,45,42,81,42.57
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 08:39,46,43,80,43.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 08:46,48,45,76,45.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 09:39,49,45,71,46.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 09:50,50,45,67,46.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 10:39,52,48,71,49.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 10:50,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 11:38,54,48,62,50.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 11:49,55,48,59,50.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 12:38,55,49,60,51.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 12:50,55,48,59,50.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 13:38,56,48,54,51.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 13:51,54,47,58,49.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 14:38,56,49,57,52.01
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 14:50,55,48,59,50.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 15:38,56,48,55,51.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 15:50,55,47,55,50.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 16:39,55,47,54,50.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 16:50,55,47,55,50.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 17:38,54,48,63,50.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 17:50,54,48,63,50.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 18:38,51,47,72,48.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 18:50,50,46,71,47.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 19:39,50,47,75,47.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 19:50,50,47,76,47.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 20:38,49,46,80,46.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 20:50,48,46,82,46.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 21:39,46,43,79,43.63
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 21:58,45,43,82,43.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 22:18,45,43,84,43.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 22:39,45,43,84,43.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 22:59,45,43,85,43.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 23:18,44,42,85,42.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 23:39,44,42,84,42.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-03 23:58,42,40,86,40.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 00:19,44,42,84,42.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 00:39,44,41,80,41.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 00:58,42,40,84,40.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 01:19,42,40,84,40.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 01:38,42,40,83,40.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 01:59,42,40,84,40.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 02:19,39,37,85,37.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 02:38,39,37,86,37.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 02:59,41,39,85,39.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 03:19,40,38,86,38.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 03:38,42,40,87,40.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 03:59,43,41,81,41.38
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 04:19,41,39,81,39.38
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 04:38,40,38,84,38.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 04:59,40,38,86,38.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 05:19,40,38,86,38.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 05:38,40,38,85,38.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 06:38,39,37,86,37.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 06:50,39,38,87,38.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 07:39,40,38,87,38.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 07:50,41,39,87,39.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 08:39,47,44,77,44.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 08:50,48,44,71,45.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 09:38,50,46,73,47.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 09:50,50,46,71,47.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 10:38,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 10:50,54,49,67,50.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 11:38,58,50,58,53.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 11:47,59,51,55,54.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 12:38,59,52,59,54.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 12:47,59,52,59,54.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 13:38,58,51,61,53.730000000000004
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 13:50,59,52,63,54.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 14:38,59,52,60,54.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 14:50,59,52,59,54.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 15:38,59,51,59,54.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 15:50,59,52,59,54.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 16:38,58,51,61,53.730000000000004
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 17:38,58,51,61,53.730000000000004
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 17:47,59,52,59,54.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2017-01-04 18:38,58,51,63,53.59
